ID;Fecha_ Pedido;Cod_Tienda;id_producto;Qtde;Precio_Unitario
AX4885;05-10-2023;A5200100;1006;38;159
AX890;19-03-2023;A1500109;1007;15;630,99
AX2179;07-07-2023;A1500108;1002;42;320,19
AX1480;07-05-2023;A1500109;1007;16;630,99
AX4408;18-07-2023;A5200050;1008;47;119,3
AX755;09-03-2023;A1500111;1002;31;320,19
AX4296;01-07-2023;A3100104;1005;38;999
AX3746;27-03-2023;A3100104;1007;40;630,99
AX1007;30-03-2023;A1500111;1002;32;320,19
AX873;18-03-2023;A1500108;1002;35;320,19
AX3041;24-11-2023;A1500108;1008;35;119,3
AX4040;17-05-2023;A3100104;1006;44;159
AX3344;21-01-2023;A5200050;1007;22;630,99
AX1280;22-04-2023;A1500108;1003;129;499,19
AX411;06-02-2023;A1500108;1008;87;119,3
AX1160;11-04-2023;A1500109;1007;18;630,99
AX3309;15-01-2023;A3100104;1005;37;999
AX5323;16-12-2023;A1500107;1001;192;160,99
AX3445;04-02-2023;A1500107;1001;84;160,99
AX1756;30-05-2023;A1500108;1005;78;999
AX908;20-03-2023;A1500108;1002;33;320,19
AX2288;28-07-2023;A1500111;1007;33;630,99
AX3326;17-01-2023;A3100104;1008;38;119,3
AX58;08-01-2023;A1500109;1007;26;630,99
AX4420;20-07-2023;A3100104;1004;44;210
AX4962;18-10-2023;A3100104;1003;38;499,19
AX2986;18-11-2023;A1500111;1008;37;119,3
AX5003;24-10-2023;A5200100;1004;39;210
AX3472;09-02-2023;A1500107;1003;60;499,19
AX452;08-02-2023;A1500108;1002;40;320,19
AX2111;29-06-2023;A1500108;1008;38;119,3
AX24;04-01-2023;A1500108;1002;32;320,19
AX3302;14-01-2023;A3100104;1004;44;210
AX4701;05-09-2023;A1500107;1004;102;210
AX4887;05-10-2023;A5200100;1002;38;320,19
AX3374;25-01-2023;A1500107;1005;204;999
AX2560;11-09-2023;A1500108;1003;123;499,19
AX1865;08-06-2023;A1500108;1008;39;119,3
AX2886;02-11-2023;A1500109;1007;16;630,99
AX4187;12-06-2023;A3100104;1004;43;210
AX2290;28-07-2023;A1500111;1002;78;320,19
AX105;11-01-2023;A1500109;1007;22;630,99
AX2519;04-09-2023;A1500109;1008;42;119,3
AX5028;28-10-2023;A3100104;1007;44;630,99
AX4474;31-07-2023;A1500107;1005;100;999
AX3284;10-01-2023;A1500107;1008;78;119,3
AX5076;05-11-2023;A3100104;1003;52;499,19
AX2820;22-10-2023;A1500108;1002;42;320,19
AX490;12-02-2023;A1500109;1007;16;630,99
AX931;23-03-2023;A1500111;1005;88;999
AX3876;17-04-2023;A5200100;1002;47;320,19
AX1073;04-04-2023;A1500108;1003;129;499,19
AX3237;28-12-2023;A1500108;1005;90;999
AX3908;23-04-2023;A1500107;1001;92;160,99
AX472;10-02-2023;A1500108;1008;47;119,3
AX4632;23-08-2023;A3100104;1008;51;119,3
AX1632;20-05-2023;A1500111;1002;102;320,19
AX1636;20-05-2023;A1500111;1008;44;119,3
AX4224;19-06-2023;A1500107;1008;152;119,3
AX3461;06-02-2023;A3100104;1006;33;159
AX5249;04-12-2023;A5200100;1003;37;499,19
AX3471;08-02-2023;A3100104;1003;40;499,19
AX2555;11-09-2023;A1500111;1002;52;320,19
AX3998;11-05-2023;A1500107;1006;64;159
AX3025;23-11-2023;A1500110;1002;49;320,19
AX1194;14-04-2023;A1500111;1008;35;119,3
AX986;27-03-2023;A1500109;1007;20;630,99
AX3662;12-03-2023;A3100104;1008;39;119,3
AX360;01-02-2023;A1500108;1003;114;499,19
AX1515;11-05-2023;A1500109;1007;16;630,99
AX1303;23-04-2023;A1500111;1002;46;320,19
AX756;09-03-2023;A1500109;1007;26;630,99
AX4646;26-08-2023;A1500107;1006;80;159
AX3910;24-04-2023;A5200100;1002;50;320,19
AX3416;30-01-2023;A1500107;1004;58;210
AX4177;10-06-2023;A5200100;1003;44;499,19
AX1326;25-04-2023;A1500111;1002;51;320,19
AX3531;21-02-2023;A1500107;1006;96;159
AX2282;27-07-2023;A1500109;1007;17;630,99
AX1399;01-05-2023;A1500111;1002;43;320,19
AX846;16-03-2023;A1500108;1007;27;630,99
AX1425;04-05-2023;A1500109;1008;45;119,3
AX1533;12-05-2023;A1500109;1007;26;630,99
AX5014;25-10-2023;A3100104;1006;50;159
AX4992;23-10-2023;A1500107;1008;76;119,3
AX2488;31-08-2023;A1500111;1001;94;160,99
AX4948;15-10-2023;A3100104;1003;40;499,19
AX4273;27-06-2023;A3100104;1004;40;210
AX5359;23-12-2023;A5200100;1007;26;630,99
AX1447;05-05-2023;A1500111;1007;41;630,99
AX5239;02-12-2023;A3100104;1003;38;499,19
AX3741;26-03-2023;A1500107;1005;34;999
AX2655;28-09-2023;A1500108;1002;47;320,19
AX1982;18-06-2023;A1500108;1007;16;630,99
AX3667;13-03-2023;A3100104;1001;32;160,99
AX484;11-02-2023;A1500108;1001;99;160,99
AX606;21-02-2023;A1500108;1007;16;630,99
AX3000;19-11-2023;A1500108;1007;49;630,99
AX3656;11-03-2023;A5200100;1002;40;320,19
AX5117;11-11-2023;A5200100;1006;43;159
AX2234;18-07-2023;A1500111;1002;47;320,19
AX1888;09-06-2023;A1500109;1007;17;630,99
AX1855;06-06-2023;A1500108;1007;42;630,99
AX560;19-02-2023;A1500111;1008;46;119,3
AX1710;26-05-2023;A1500109;1008;45;119,3
AX5090;07-11-2023;A1500107;1006;98;159
AX4955;16-10-2023;A1500107;1004;102;210
AX3488;13-02-2023;A1500107;1006;128;159
AX1111;07-04-2023;A1500111;1002;78;320,19
AX2445;22-08-2023;A1500109;1007;14;630,99
AX2711;05-10-2023;A1500108;1008;39;119,3
AX809;13-03-2023;A1500111;1008;40;119,3
AX4058;18-05-2023;A5200100;1005;19;999
AX1235;18-04-2023;A1500108;1004;150;210
AX3387;26-01-2023;A1500107;1005;72;999
AX1386;30-04-2023;A1500111;1002;31;320,19
AX4234;20-06-2023;A3100104;1004;42;210
AX4620;21-08-2023;A3100104;1002;19;320,19
AX2952;13-11-2023;A1500111;1008;43;119,3
AX567;19-02-2023;A1500111;1008;37;119,3
AX3988;09-05-2023;A3100104;1002;44;320,19
AX4663;28-08-2023;A3100104;1001;44;160,99
AX2809;20-10-2023;A1500108;1002;50;320,19
AX3172;15-12-2023;A1500108;1003;117;499,19
AX215;21-01-2023;A1500108;1007;22;630,99
AX3282;09-01-2023;A1500107;1002;42;320,19
AX2528;07-09-2023;A1500111;1002;36;320,19
AX2456;26-08-2023;A1500108;1002;45;320,19
AX3117;09-12-2023;A1500108;1002;37;320,19
AX1227;17-04-2023;A1500108;1001;147;160,99
AX4705;05-09-2023;A1500107;1005;104;999
AX2330;04-08-2023;A1500109;1007;14;630,99
AX1646;21-05-2023;A1500108;1007;36;630,99
AX735;07-03-2023;A1500111;1002;42;320,19
AX2725;07-10-2023;A1500111;1002;43;320,19
AX3360;23-01-2023;A3100104;1003;43;499,19
AX1167;13-04-2023;A1500108;1008;57;119,3
AX4676;30-08-2023;A1500107;1004;192;210
AX41;07-01-2023;A1500111;1007;18;630,99
AX1913;12-06-2023;A1500110;1008;49;119,3
AX5013;25-10-2023;A5200100;1007;29;630,99
AX1143;09-04-2023;A1500111;1007;66;630,99
AX2939;11-11-2023;A1500111;1002;36;320,19
AX3464;06-02-2023;A1500107;1005;34;999
AX1709;26-05-2023;A1500108;1002;35;320,19
AX3479;11-02-2023;A1500107;1004;100;210
AX2669;29-09-2023;A1500109;1007;21;630,99
AX5306;12-12-2023;A5200100;1008;47;119,3
AX4274;27-06-2023;A3100104;1002;17;320,19
AX4682;02-09-2023;A1500107;1004;64;210
AX1692;26-05-2023;A1500108;1002;50;320,19
AX784;11-03-2023;A1500111;1002;50;320,19
AX785;11-03-2023;A1500111;1007;49;630,99
AX216;22-01-2023;A1500108;1008;52;119,3
AX431;07-02-2023;A1500111;1002;38;320,19
AX3737;25-03-2023;A1500107;1003;80;499,19
AX3074;02-12-2023;A1500109;1007;16;630,99
AX2069;25-06-2023;A1500111;1008;41;119,3
AX2444;22-08-2023;A1500111;1008;52;119,3
AX4801;23-09-2023;A1500107;1005;102;999
AX2372;11-08-2023;A1500110;1002;43;320,19
AX627;25-02-2023;A1500111;1002;66;320,19
AX1499;09-05-2023;A1500111;1002;45;320,19
AX4227;19-06-2023;A5200100;1004;33;210
AX1158;11-04-2023;A1500108;1008;69;119,3
AX875;18-03-2023;A1500108;1008;44;119,3
AX2953;13-11-2023;A1500109;1007;18;630,99
AX4829;27-09-2023;A5200100;1002;46;320,19
AX2665;29-09-2023;A1500111;1007;37;630,99
AX3860;15-04-2023;A1500107;1008;66;119,3
AX2045;23-06-2023;A1500108;1007;63;630,99
AX1953;16-06-2023;A1500111;1002;78;320,19
AX336;30-01-2023;A1500111;1007;42;630,99
AX4791;21-09-2023;A3100104;1008;46;119,3
AX4121;31-05-2023;A1500107;1001;96;160,99
AX5201;26-11-2023;A3100104;1008;41;119,3
AX5311;13-12-2023;A5200100;1003;49;499,19
AX2670;29-09-2023;A1500108;1008;129;119,3
AX1476;07-05-2023;A1500108;1008;66;119,3
AX3346;22-01-2023;A1500107;1008;100;119,3
AX4395;17-07-2023;A5200100;1008;45;119,3
AX4481;01-08-2023;A1500107;1003;90;499,19
AX766;09-03-2023;A1500111;1002;39;320,19
AX922;21-03-2023;A1500111;1008;51;119,3
AX5032;28-10-2023;A1500107;1002;192;320,19
AX2120;29-06-2023;A1500111;1008;52;119,3
AX5179;22-11-2023;A1500107;1003;72;499,19
AX2230;17-07-2023;A1500108;1007;43;630,99
AX4403;17-07-2023;A5200100;1005;43;999
AX2752;12-10-2023;A1500111;1002;35;320,19
AX4508;05-08-2023;A3100104;1002;16;320,19
AX5338;19-12-2023;A1500107;1006;196;159
AX428;07-02-2023;A1500111;1005;88;999
AX4041;17-05-2023;A3100104;1007;26;630,99
AX4470;30-07-2023;A5200100;1006;23;159
AX3755;28-03-2023;A3100104;1006;44;159
AX3936;30-04-2023;A5200100;1006;45;159
AX528;15-02-2023;A1500111;1002;104;320,19
AX5371;26-12-2023;A3100104;1002;47;320,19
AX750;09-03-2023;A1500109;1007;20;630,99
AX4312;04-07-2023;A1500107;1006;86;159
AX3230;26-12-2023;A1500108;1008;44;119,3
AX5331;18-12-2023;A3100104;1002;52;320,19
AX538;17-02-2023;A1500111;1007;44;630,99
AX2413;18-08-2023;A1500108;1008;50;119,3
AX500;12-02-2023;A1500111;1007;20;630,99
AX163;16-01-2023;A1500109;1007;21;630,99
AX3417;31-01-2023;A1500107;1003;108;499,19
AX1215;16-04-2023;A1500109;1008;43;119,3
AX3989;09-05-2023;A1500107;1006;94;159
AX3105;05-12-2023;A1500111;1008;47;119,3
AX1275;22-04-2023;A1500110;1002;49;320,19
AX5072;05-11-2023;A3100104;1007;20;630,99
AX4836;28-09-2023;A3100104;1004;47;210
AX4054;18-05-2023;A3100104;1003;52;499,19
AX1457;06-05-2023;A1500111;1002;96;320,19
AX1482;08-05-2023;A1500111;1008;47;119,3
AX5230;02-12-2023;A1500107;1003;208;499,19
AX1505;09-05-2023;A1500111;1002;44;320,19
AX4360;11-07-2023;A3100104;1002;27;320,19
AX2699;03-10-2023;A1500111;1002;40;320,19
AX4213;17-06-2023;A3100104;1006;42;159
AX3603;02-03-2023;A3100104;1007;50;630,99
AX3682;16-03-2023;A1500107;1008;180;119,3
AX2884;31-10-2023;A1500109;1007;19;630,99
AX4059;20-05-2023;A1500107;1002;172;320,19
AX534;17-02-2023;A1500110;1008;52;119,3
AX402;05-02-2023;A1500111;1008;42;119,3
AX2834;24-10-2023;A1500109;1007;19;630,99
AX1602;18-05-2023;A1500111;1008;52;119,3
AX1940;15-06-2023;A1500108;1007;34;630,99
AX3564;25-02-2023;A3100104;1003;52;499,19
AX1414;02-05-2023;A1500111;1002;82;320,19
AX3919;25-04-2023;A1500107;1007;44;630,99
AX5407;31-12-2023;A1500107;1005;80;999
AX3515;19-02-2023;A3100104;1001;47;160,99
AX3847;12-04-2023;A3100104;1006;50;159
AX1219;16-04-2023;A1500111;1001;92;160,99
AX4910;09-10-2023;A1500107;1006;180;159
AX195;18-01-2023;A1500111;1007;39;630,99
AX4436;23-07-2023;A1500107;1007;88;630,99
AX4169;10-06-2023;A1500107;1006;164;159
AX5382;28-12-2023;A5200100;1003;48;499,19
AX4143;04-06-2023;A1500107;1001;98;160,99
AX3275;08-01-2023;A5200100;1008;48;119,3
AX4884;05-10-2023;A3100104;1006;42;159
AX2713;05-10-2023;A1500111;1007;47;630,99
AX3867;16-04-2023;A3100104;1003;46;499,19
AX3966;06-05-2023;A5200050;1006;48;159
AX3680;16-03-2023;A3100104;1003;27;499,19
AX233;23-01-2023;A1500108;1002;43;320,19
AX314;29-01-2023;A1500108;1007;49;630,99
AX118;13-01-2023;A1500108;1008;96;119,3
AX3552;23-02-2023;A1500107;1006;120;159
AX3288;11-01-2023;A1500107;1006;78;159
AX4512;05-08-2023;A1500107;1001;92;160,99
AX5220;29-11-2023;A5200100;1002;49;320,19
AX4707;05-09-2023;A3100104;1005;46;999
AX4757;16-09-2023;A5200100;1008;51;119,3
AX4362;11-07-2023;A5200050;1003;19;499,19
AX530;15-02-2023;A1500111;1007;47;630,99
AX1506;09-05-2023;A1500108;1001;111;160,99
AX4405;18-07-2023;A5200100;1006;51;159
AX1957;16-06-2023;A1500109;1007;21;630,99
AX99;10-01-2023;A1500109;1007;19;630,99
AX3064;30-11-2023;A1500108;1007;43;630,99
AX48;07-01-2023;A1500111;1007;31;630,99
AX325;30-01-2023;A1500108;1005;132;999
AX4139;04-06-2023;A5200050;1006;39;159
AX3785;03-04-2023;A1500107;1003;42;499,19
AX3619;05-03-2023;A3100104;1003;46;499,19
AX4276;27-06-2023;A3100104;1007;48;630,99
AX514;14-02-2023;A1500108;1008;108;119,3
AX269;27-01-2023;A1500108;1008;50;119,3
AX3955;03-05-2023;A3100104;1003;51;499,19
AX1897;10-06-2023;A1500108;1007;69;630,99
AX1300;23-04-2023;A1500111;1002;52;320,19
AX3985;08-05-2023;A5200100;1007;48;630,99
AX3182;17-12-2023;A1500111;1007;27;630,99
AX1746;29-05-2023;A1500109;1007;24;630,99
AX1538;13-05-2023;A1500109;1007;22;630,99
AX4457;27-07-2023;A3100104;1003;51;499,19
AX29;04-01-2023;A1500108;1002;43;320,19
AX1203;15-04-2023;A1500111;1007;51;630,99
AX4966;19-10-2023;A3100104;1004;40;210
AX5205;27-11-2023;A5200100;1004;51;210
AX4987;22-10-2023;A3100104;1008;36;119,3
AX2508;03-09-2023;A1500108;1002;45;320,19
AX5381;28-12-2023;A1500107;1003;196;499,19
AX2165;04-07-2023;A1500108;1008;123;119,3
AX771;10-03-2023;A1500108;1008;141;119,3
AX1080;04-04-2023;A1500109;1007;23;630,99
AX2097;27-06-2023;A1500111;1002;49;320,19
AX4528;07-08-2023;A1500107;1004;60;210
AX4977;21-10-2023;A1500107;1003;51;499,19
AX4392;16-07-2023;A3100104;1002;29;320,19
AX1375;30-04-2023;A1500108;1005;90;999
AX2407;17-08-2023;A1500109;1007;24;630,99
AX1839;05-06-2023;A1500111;1007;36;630,99
AX1809;03-06-2023;A1500108;1001;129;160,99
AX4430;22-07-2023;A1500107;1001;78;160,99
AX778;10-03-2023;A1500108;1002;48;320,19
AX230;23-01-2023;A1500108;1001;156;160,99
AX1432;04-05-2023;A1500108;1007;144;630,99
AX2969;16-11-2023;A1500111;1007;31;630,99
AX4777;18-09-2023;A5200050;1001;45;160,99
AX4833;27-09-2023;A5200050;1004;39;210
AX1030;01-04-2023;A1500108;1007;34;630,99
AX1452;06-05-2023;A1500109;1007;26;630,99
AX938;23-03-2023;A1500108;1002;99;320,19
AX3542;23-02-2023;A1500107;1006;104;159
AX1409;02-05-2023;A1500109;1007;48;630,99
AX4869;03-10-2023;A3100104;1008;42;119,3
AX1467;07-05-2023;A1500108;1008;63;119,3
AX4202;14-06-2023;A1500107;1002;136;320,19
AX2679;30-09-2023;A1500111;1007;22;630,99
AX3831;10-04-2023;A1500107;1004;84;210
AX2054;24-06-2023;A1500108;1008;87;119,3
AX3764;29-03-2023;A5200100;1007;47;630,99
AX3559;25-02-2023;A3100104;1008;42;119,3
AX2990;18-11-2023;A1500108;1007;30;630,99
AX2929;09-11-2023;A1500111;1007;24;630,99
AX4732;11-09-2023;A1500107;1007;104;630,99
AX12;03-01-2023;A1500111;1007;30;630,99
AX3634;07-03-2023;A1500107;1005;156;999
AX2284;27-07-2023;A1500111;1002;51;320,19
AX223;22-01-2023;A1500109;1007;23;630,99
AX4848;30-09-2023;A5200100;1003;43;499,19
AX5264;06-12-2023;A5200100;1008;50;119,3
AX4882;04-10-2023;A1500107;1003;86;499,19
AX4069;21-05-2023;A1500107;1006;76;159
AX5159;18-11-2023;A5200050;1002;30;320,19
AX5324;16-12-2023;A1500107;1008;188;119,3
AX2265;23-07-2023;A1500111;1002;58;320,19
AX1977;18-06-2023;A1500108;1002;102;320,19
AX1370;29-04-2023;A1500111;1007;51;630,99
AX4673;30-08-2023;A1500107;1002;42;320,19
AX2081;26-06-2023;A1500109;1007;27;630,99
AX1195;15-04-2023;A1500108;1008;99;119,3
AX3512;18-02-2023;A3100104;1004;27;210
AX822;14-03-2023;A1500111;1007;47;630,99
AX3169;15-12-2023;A1500111;1007;37;630,99
AX705;04-03-2023;A1500111;1007;24;630,99
AX3131;10-12-2023;A1500108;1008;129;119,3
AX4787;19-09-2023;A1500107;1005;128;999
AX326;30-01-2023;A1500108;1002;156;320,19
AX448;08-02-2023;A1500111;1002;76;320,19
AX4348;10-07-2023;A1500107;1002;192;320,19
AX3816;08-04-2023;A1500107;1002;74;320,19
AX3736;25-03-2023;A1500107;1005;164;999
AX3593;01-03-2023;A1500107;1004;66;210
AX4438;24-07-2023;A1500107;1004;38;210
AX536;17-02-2023;A1500108;1007;35;630,99
AX2461;27-08-2023;A1500109;1007;23;630,99
AX5062;02-11-2023;A5200100;1005;32;999
AX2369;10-08-2023;A1500111;1007;38;630,99
AX829;14-03-2023;A1500108;1008;102;119,3
AX2685;01-10-2023;A1500108;1007;50;630,99
AX292;28-01-2023;A1500111;1002;52;320,19
AX1933;13-06-2023;A1500111;1007;23;630,99
AX4173;10-06-2023;A3100104;1002;23;320,19
AX1766;30-05-2023;A1500111;1007;34;630,99
AX2734;08-10-2023;A1500111;1007;48;630,99
AX2063;24-06-2023;A1500111;1008;240;119,3
AX4375;13-07-2023;A1500107;1005;96;999
AX3854;13-04-2023;A1500107;1006;76;159
AX5116;11-11-2023;A1500107;1008;90;119,3
AX3162;14-12-2023;A1500108;1002;75;320,19
AX3692;18-03-2023;A1500107;1004;56;210
AX4448;25-07-2023;A1500107;1004;64;210
AX2814;21-10-2023;A1500111;1002;102;320,19
AX4152;06-06-2023;A1500107;1004;102;210
AX3435;02-02-2023;A5200100;1007;47;630,99
AX2917;06-11-2023;A1500108;1007;28;630,99
AX3881;18-04-2023;A3100104;1005;43;999
AX3796;04-04-2023;A3100104;1004;50;210
AX2550;10-09-2023;A1500108;1002;72;320,19
AX2460;26-08-2023;A1500108;1007;32;630,99
AX420;06-02-2023;A1500111;1007;33;630,99
AX2429;20-08-2023;A1500111;1002;88;320,19
AX3104;05-12-2023;A1500111;1007;33;630,99
AX4378;15-07-2023;A1500107;1002;86;320,19
AX2749;10-10-2023;A1500109;1007;31;630,99
AX5167;19-11-2023;A1500107;1007;84;630,99
AX3814;08-04-2023;A3100104;1002;51;320,19
AX1091;06-04-2023;A1500108;1002;78;320,19
AX4592;17-08-2023;A3100104;1004;30;210
AX2405;17-08-2023;A1500111;1007;30;630,99
AX4319;05-07-2023;A3100104;1001;47;160,99
AX2078;26-06-2023;A1500111;1002;88;320,19
AX4580;15-08-2023;A1500107;1004;128;210
AX566;19-02-2023;A1500108;1008;105;119,3
AX5398;31-12-2023;A5200100;1005;29;999
AX2682;30-09-2023;A1500111;1002;76;320,19
AX4063;21-05-2023;A1500107;1007;88;630,99
AX1437;05-05-2023;A1500111;1007;74;630,99
AX3776;02-04-2023;A1500107;1008;164;119,3
AX4852;30-09-2023;A1500107;1003;76;499,19
AX1164;11-04-2023;A1500108;1007;25;630,99
AX1965;17-06-2023;A1500111;1007;42;630,99
AX5147;16-11-2023;A1500107;1002;78;320,19
AX3412;30-01-2023;A1500107;1006;80;159
AX1668;23-05-2023;A1500111;1007;32;630,99
AX4176;10-06-2023;A1500107;1004;68;210
AX1155;10-04-2023;A1500108;1007;33;630,99
AX4281;28-06-2023;A1500107;1008;45;119,3
AX3001;19-11-2023;A1500108;1005;138;999
AX399;05-02-2023;A1500108;1007;93;630,99
AX4952;16-10-2023;A1500107;1006;66;159
AX1914;12-06-2023;A1500108;1001;135;160,99
AX798;12-03-2023;A1500108;1007;29;630,99
AX2985;17-11-2023;A1500108;1002;96;320,19
AX2037;22-06-2023;A1500108;1007;42;630,99
AX172;17-01-2023;A1500111;1007;31;630,99
AX3769;01-04-2023;A3100104;1003;47;499,19
AX678;02-03-2023;A1500108;1005;135;999
AX4085;25-05-2023;A1500107;1003;176;499,19
AX1076;04-04-2023;A1500108;1002;147;320,19
AX3608;04-03-2023;A1500107;1005;62;999
AX159;16-01-2023;A1500111;1007;36;630,99
AX3029;23-11-2023;A1500108;1007;49;630,99
AX2113;29-06-2023;A1500111;1002;94;320,19
AX244;24-01-2023;A1500108;1007;37;630,99
AX4156;06-06-2023;A5200100;1003;25;499,19
AX5168;19-11-2023;A3100104;1008;49;119,3
AX1069;04-04-2023;A1500111;1007;68;630,99
AX4326;05-07-2023;A3100104;1002;30;320,19
AX1440;05-05-2023;A1500109;1007;41;630,99
AX4851;30-09-2023;A5200100;1008;48;119,3
AX2128;30-06-2023;A1500108;1002;147;320,19
AX1628;19-05-2023;A1500111;1007;60;630,99
AX4850;30-09-2023;A1500107;1008;92;119,3
AX4938;15-10-2023;A1500107;1005;80;999
AX4138;04-06-2023;A1500107;1004;140;210
AX1352;28-04-2023;A1500108;1007;50;630,99
AX3266;07-01-2023;A5200100;1002;31;320,19
AX3606;02-03-2023;A3100104;1006;39;159
AX3540;22-02-2023;A1500107;1008;86;119,3
AX3490;13-02-2023;A1500107;1001;184;160,99
AX1708;26-05-2023;A1500108;1007;29;630,99
AX2893;03-11-2023;A1500108;1008;111;119,3
AX1037;01-04-2023;A1500111;1007;48;630,99
AX2603;18-09-2023;A1500111;1002;82;320,19
AX2890;03-11-2023;A1500111;1007;52;630,99
AX4479;01-08-2023;A1500107;1007;176;630,99
AX5256;04-12-2023;A1500107;1005;100;999
AX2617;21-09-2023;A1500108;1002;90;320,19
AX2147;01-07-2023;A1500108;1007;41;630,99
AX983;27-03-2023;A1500111;1002;82;320,19
AX5401;31-12-2023;A1500107;1002;184;320,19
AX4675;30-08-2023;A5200100;1001;51;160,99
AX2741;10-10-2023;A1500108;1008;96;119,3
AX4891;05-10-2023;A3100104;1008;47;119,3
AX1249;18-04-2023;A1500111;1007;43;630,99
AX5088;07-11-2023;A1500107;1001;172;160,99
AX1435;04-05-2023;A1500111;1007;74;630,99
AX5211;27-11-2023;A3100104;1006;33;159
AX3653;11-03-2023;A1500107;1004;100;210
AX3407;30-01-2023;A5200100;1007;41;630,99
AX2648;26-09-2023;A1500111;1007;41;630,99
AX09;01-01-2023;A1500111;1002;96;320,19
AX4124;01-06-2023;A1500107;1003;184;499,19
AX4564;13-08-2023;A1500107;1003;82;499,19
AX273;27-01-2023;A1500111;1007;38;630,99
AX870;18-03-2023;A1500108;1007;48;630,99
AX1236;18-04-2023;A1500111;1007;40;630,99
AX3261;31-12-2023;A1500111;1002;82;320,19
AX2870;29-10-2023;A1500109;1007;37;630,99
AX304;28-01-2023;A1500108;1007;54;630,99
AX1705;26-05-2023;A1500111;1007;43;630,99
AX4566;13-08-2023;A1500107;1003;104;499,19
AX947;24-03-2023;A1500108;1008;138;119,3
AX5272;07-12-2023;A1500107;1007;84;630,99
AX5021;26-10-2023;A5200100;1004;40;210
AX4016;14-05-2023;A1500107;1003;196;499,19
AX2167;04-07-2023;A1500108;1008;129;119,3
AX4539;08-08-2023;A1500107;1001;200;160,99
AX1006;30-03-2023;A1500108;1008;102;119,3
AX3152;12-12-2023;A1500111;1007;47;630,99
AX2430;20-08-2023;A1500108;1007;35;630,99
AX260;25-01-2023;A1500108;1007;40;630,99
AX3817;08-04-2023;A1500107;1008;82;119,3
AX4049;18-05-2023;A3100104;1001;43;160,99
AX5026;28-10-2023;A1500107;1006;108;159
AX4998;24-10-2023;A3100104;1003;37;499,19
AX5148;16-11-2023;A5200100;1003;31;499,19
AX479;11-02-2023;A1500111;1007;45;630,99
AX4354;10-07-2023;A1500107;1005;204;999
AX3350;22-01-2023;A1500107;1005;90;999
AX3333;18-01-2023;A1500107;1002;54;320,19
AX1733;28-05-2023;A1500111;1008;208;119,3
AX1140;09-04-2023;A1500110;1007;35;630,99
AX3106;07-12-2023;A1500111;1007;39;630,99
AX3262;31-12-2023;A1500108;1007;43;630,99
AX13;03-01-2023;A1500108;1007;66;630,99
AX3826;09-04-2023;A5200100;1006;33;159
AX1889;09-06-2023;A1500111;1002;90;320,19
AX2477;29-08-2023;A1500111;1007;48;630,99
AX2546;09-09-2023;A1500108;1002;126;320,19
AX1060;03-04-2023;A1500111;1007;46;630,99
AX3007;19-11-2023;A1500111;1007;49;630,99
AX4463;29-07-2023;A1500107;1008;160;119,3
AX1607;18-05-2023;A1500109;1007;43;630,99
AX2082;26-06-2023;A1500108;1008;117;119,3
AX968;26-03-2023;A1500108;1008;114;119,3
AX2291;28-07-2023;A1500108;1007;72;630,99
AX311;29-01-2023;A1500111;1007;51;630,99
AX4379;15-07-2023;A1500107;1002;176;320,19
AX3545;23-02-2023;A1500107;1001;96;160,99
AX3771;01-04-2023;A1500107;1001;204;160,99
AX5373;26-12-2023;A1500107;1004;76;210
AX1445;05-05-2023;A1500111;1008;368;119,3
AX3170;15-12-2023;A1500108;1002;99;320,19
AX5340;19-12-2023;A3100104;1004;39;210
AX3747;27-03-2023;A3100104;1006;39;159
AX116;13-01-2023;A1500111;1008;200;119,3
AX3538;22-02-2023;A1500107;1004;188;210
AX2212;16-07-2023;A1500111;1007;49;630,99
AX726;06-03-2023;A1500108;1002;108;320,19
AX39;06-01-2023;A1500111;1007;50;630,99
AX1856;06-06-2023;A1500111;1007;51;630,99
AX5217;29-11-2023;A5200100;1008;44;119,3
AX836;14-03-2023;A1500111;1007;47;630,99
AX429;07-02-2023;A1500111;1007;39;630,99
AX1429;04-05-2023;A1500108;1008;114;119,3
AX769;09-03-2023;A1500108;1007;45;630,99
AX1584;16-05-2023;A1500108;1007;46;630,99
AX4117;31-05-2023;A3100104;1008;46;119,3
AX185;17-01-2023;A1500111;1007;45;630,99
AX332;30-01-2023;A1500109;1007;49;630,99
AX3017;21-11-2023;A1500111;1007;47;630,99
AX1340;27-04-2023;A1500111;1007;49;630,99
AX866;17-03-2023;A1500111;1008;160;119,3
AX3358;23-01-2023;A1500107;1002;94;320,19
AX3034;24-11-2023;A1500108;1007;41;630,99
AX2697;03-10-2023;A1500111;1007;42;630,99
AX3788;03-04-2023;A5200100;1003;43;499,19
AX2005;20-06-2023;A1500108;1007;40;630,99
AX5315;14-12-2023;A1500107;1005;64;999
AX973;26-03-2023;A1500111;1007;51;630,99
AX2745;10-10-2023;A1500111;1007;64;630,99
AX679;02-03-2023;A1500111;1007;82;630,99
AX3429;01-02-2023;A1500107;1008;64;119,3
AX3004;19-11-2023;A1500108;1002;147;320,19
AX3749;28-03-2023;A1500107;1001;120;160,99
